Magnitude,Place,Longitude,Latitude
1.3,"11 km W of Forsan, Texas",-101.487,32.125
1.31,"0 km SW of Irvine, CA",-117.7965,33.6815
4.9,"13 km NNW of Kyparissía, Greece",21.6124,37.3583
3.13,"74 km WNW of Petrolia, CA",-125.1545,40.373
0.58,"13 km NW of The Geysers, CA",-122.876998901367,38.841667175293
1.7,"22 km N of Fishhook, Alaska",-149.1757,61.9466
4.6,"35 km E of Nobeoka, Japan",132.0432,32.5692
1.25,"20 km N of Wisdom, Montana",-113.479,45.7986666666667
1.7,"55 km N of Chickaloon, Alaska",-148.5375,62.2944
1.0,"19 km NNE of Yerington, Nevada",-119.0646,39.1424
2.2,"24 km NNW of Fowlerton, Texas",-98.881,28.679
0.85,"4 km ENE of Palomar Observatory, CA",-116.8235,33.3635
1.11,"8 km WNW of Cobb, CA",-122.816497802734,38.8359985351562
4.4,"25 km SW of Kéfalos, Greece",26.7736,36.5712
1.27,"9 km N of Manhattan, Montana",-111.327666666667,45.9381666666667
0.74,"32 km SE of Bodfish, CA",-118.2,35.4176667
0.08,"66 km WNW of Beluga, Alaska",-152.271,61.3046666666667
0.4,"66 km WNW of Beluga, Alaska",-152.2729,61.3026
0.14,"21 km W of Hebgen Lake Estates, Montana",-111.461666666667,44.8056666666667
0.74,"2 km  of The Geysers, CA",-122.765335083008,38.7955017089844
2.2,"56 km S of Whites City, New Mexico",-104.307,31.669
0.76,"10 km NW of The Geysers, CA",-122.852500915527,38.8219985961914
-0.13,"20 km E of Finley Point, Montana",-113.791666666667,47.7343333333333
1.31,"2 km N of San Pedro, CA",-118.2896667,33.7503333
1.29,"9 km NW of The Geysers, CA",-122.843002319336,38.8161659240723
0.49,"11 km W of Anza, CA",-116.792,33.5366667
1.33,"6 km NW of The Geysers, CA",-122.813499450684,38.8139991760254
0.49,"1 km N of The Geysers, CA",-122.759002685547,38.7901649475098
0.66,"19 km W of Searles Valley, CA",-117.6088333,35.786
1.9,"53 km NNE of Petersville, Alaska",-150.4823,62.954
-0.2,"42 km NW of Indian Springs, Nevada",-116.0253,36.8206
1.85,"14 km S of Fern Forest, Hawaii",-155.111166666667,19.3325
4.5,"27 km E of Khulm, Afghanistan",68.0054,36.6926
2.1,"29 km SSW of Venetie, Alaska",-146.7753,66.7901
1.67,"2 km N of Bryant, Washington",-122.153,48.257
4.2,"24 km NE of Tinogasta, Argentina",-67.3601,-27.941
1.3,"9 km ESE of Eielson Air Force Base, Alaska",-146.8927,64.6187
1.4,"76 km WNW of Ninilchik, Alaska",-152.8412,60.4182
-0.25,"66 km WNW of Beluga, Alaska",-152.270666666667,61.3096666666667
-0.37,"66 km WNW of Beluga, Alaska",-152.2595,61.3213333333333
1.28,"3 km NW of The Geysers, CA",-122.78466796875,38.7949981689453
0.38,"5 km SE of Lake Henshaw, CA",-116.731,33.2105
1.77,"24 km E of Maricopa, CA",-119.1371667,35.0796667
1.65,"5 km NW of The Geysers, CA",-122.80933380127,38.7996673583984
0.75,"3 km NNW of The Geysers, CA",-122.771835327148,38.8011665344238
0.4,"48 km ENE of Beatty, Nevada",-116.2285,37.0004
1.44,"2 km SSE of Borrego Springs, CA",-116.367,33.2438333
0.36,"23 km ENE of Ashford, Washington",-121.74266666666666,46.8445
0.07,"66 km WNW of Beluga, Alaska",-152.269833333333,61.3073333333333
3.0,"6 km SE of Mooringsport, Louisiana",-93.9155,32.6417
1.7,"57 km WSW of Cantwell, Alaska",-150.0158,63.1973
0.82,"2 km NNE of The Geysers, CA",-122.749336242676,38.7968330383301
1.1,"24 km NNE of Yerington, Nevada",-119.0144,39.1704
1.2,"10 km ESE of Midland, Texas",-101.969,31.967
3.2,"42 km WNW of Skwentna, Alaska",-152.1197,62.1708
1.3,"29 km WSW of Salcha, Alaska",-147.4453,64.4103
1.46,"0 km  of The Geysers, CA",-122.757667541504,38.780834197998
2.5,"54 km W of Happy Valley, Alaska",-152.7086,59.9962
0.8,"9 km NW of The Geysers, CA",-122.842002868652,38.8228340148926
1.05,"1 km NNW of The Geysers, CA",-122.767669677734,38.7864990234375
4.6,"258 km SE of Katsuura, Japan",142.1406,33.3774
0.27,"66 km WNW of Beluga, Alaska",-152.270666666667,61.3136666666667
4.4,"116 km NNE of Mīnāb, Iran",57.525,28.1077
0.71,"4 km WNW of Cobb, CA",-122.765502929688,38.8241653442383
2.1,"17 km NE of Yerington, Nevada",-119.0146,39.0907
0.12,"85 km NW of Karluk, Alaska",-155.359666666667,58.1716666666667
2.15,"13 km SSW of Honoka‘a, Hawaii",-155.496,19.9593333333333
0.86,"22 km WNW of Lima, Montana",-112.866,44.701
-0.3,"66 km WNW of Beluga, Alaska",-152.2715,61.3121666666667
-0.33,"66 km WNW of Beluga, Alaska",-152.2665,61.3046666666667
0.79,"23 km E of Little Lake, CA",-117.6536667,35.9546667
2.1,"3 km SE of Big Lake, Alaska",-149.9056,61.5038
1.3,"22 km SE of Chickaloon, Alaska",-148.1528,61.652
2.0,"5 km ESE of Marysville, Montana",-112.238,46.7278333333333
3.17,"62 km NNE of Punta Cana, Dominican Republic",-68.0815,19.0606666666667
-0.54,"66 km WNW of Beluga, Alaska",-152.264166666667,61.3048333333333
-0.7,"63 km WNW of Tyonek, Alaska",-152.2455,61.272
1.6,"66 km WNW of Tyonek, Alaska",-152.2849,61.2889
0.47,"12 km SSE of Anza, CA",-116.6128333,33.4606667
0.3,"66 km WNW of Beluga, Alaska",-152.2772,61.3024
0.9,"68 km WNW of Tyonek, Alaska",-152.3177,61.2893
1.6,"75 km WNW of Beluga, Alaska",-152.4264,61.3421
1.84,"1 km NW of Kenilworth, Utah",-110.816666666667,39.699
0.55,"9 km NW of The Geysers, CA",-122.845336914062,38.8255004882812
0.41,"1 km N of Cabazon, CA",-116.7856667,33.9241667
0.68,"3 km NE of Moreno Valley, CA",-117.2088333,33.948
0.15,"66 km WNW of Beluga, Alaska",-152.263833333333,61.3055
1.79,"12 km SSE of Volcano, Hawaii",-155.179672241211,19.3401660919189
0.3,"72 km WNW of Beluga, Alaska",-152.3368,61.3778
2.31,"2 km E of Maria Antonia, Puerto Rico",-66.8665,17.9798333333333
1.3,"20 km NNE of Yerington, Nevada",-119.0507,39.1513
-0.65,"67 km WNW of Beluga, Alaska",-152.282666666667,61.3056666666667
1.73,"22 km W of Sitka, Alaska",-135.702833333333,57.0546666666667
1.8,"19 km NNE of Pāhala, Hawaii",-155.415328979492,19.3703327178955
4.5,"84 km SSW of Yonakuni, Japan",122.7387,23.7439
-0.5,"66 km WNW of Beluga, Alaska",-152.266333333333,61.3013333333333
-0.38,"66 km WNW of Beluga, Alaska",-152.272166666667,61.3043333333333
1.4,"11 km SSE of Forsan, Texas",-101.338,32.012
1.08,"7 km NNW of The Geysers, CA",-122.804336547852,38.8271675109863
1.16,"3 km NE of Moreno Valley, CA",-117.2091667,33.948
1.1,"3 km NW of The Geysers, CA",-122.779663085938,38.7939987182617
1.32,"3 km NW of The Geysers, CA",-122.780334472656,38.7934989929199
2.5,"19 km S of Cooper Landing, Alaska",-149.8387,60.3135
-0.85,"63 km WNW of Tyonek, Alaska",-152.242,61.2741666666667
1.1,"33 km WSW of Ackerly, Texas",-102.059,32.433
0.6,"66 km WNW of Beluga, Alaska",-152.2701,61.3022
1.8,"42 km E of Denali National Park, Alaska",-150.8605,63.5408
4.4,"19 km NNW of Āwash, Ethiopia",40.0847,9.1355
2.0,"17 km ESE of Dilley, Texas",-99.003,28.626
0.8,"36 km WNW of Beluga, Alaska",-151.744,61.2143
4.4,"37 km N of Āwash, Ethiopia",40.1857,9.3252
4.1,"3 km ESE of Lárdos, Greece",28.0462,36.0805
-0.84,"63 km WNW of Tyonek, Alaska",-152.241666666667,61.27
1.58,"11 km W of Johannesburg, CA",-117.756,35.3856667
0.88,"9 km E of Toston, Montana",-111.313,46.1748333333333
0.72,"3 km SE of San Jacinto, CA",-116.93,33.767
0.51,"14 km SE of Lincoln, Montana",-112.527666666667,46.884
0.51,"5 km NNW of Aguanga, CA",-116.8866667,33.4868333
5.2,"33 km S of Kirakira, Solomon Islands",161.8648,-10.7494
4.4,"25 km S of Gelemso, Ethiopia",40.5605,8.5919
1.07,"7 km NW of The Geysers, CA",-122.826667785645,38.8129997253418
1.34,"5 km NNW of Boron, CA",-117.6725,35.0441667
1.9,"18 km E of Dilley, Texas",-98.978,28.655
2.0,"2 km SE of Pāhala, Hawaii",-155.462661743164,19.1881675720215
4.1,"20 km SSW of Tokoroa, New Zealand",175.7858,-38.4041
1.7,"7 km W of Snyder, Texas",-101.002,32.727
1.4,"10 km ENE of Fox, Alaska",-147.4099,64.9818
0.74,"3 km NW of The Geysers, CA",-122.779502868652,38.7916679382324
1.31,"10 km NE of Julian, CA",-116.52,33.1431667
4.5,"36 km N of Āwash, Ethiopia",40.1693,9.3097
1.27,"7 km NW of The Geysers, CA",-122.825500488281,38.8131675720215
1.27,"8 km NNW of Julian, CA",-116.6481667,33.1386667
-0.54,"65 km WNW of Beluga, Alaska",-152.2425,61.319
0.9,"52 km S of Silver Peak, Nevada",-117.5549,37.2875
1.52,"5 km NW of Cobb, CA",-122.767166137695,38.8531684875488
1.71,"5 km NW of Cobb, CA",-122.764663696289,38.853832244873
0.1,"65 km WNW of Beluga, Alaska",-152.235333333333,61.3268333333333
-0.08,"63 km WNW of Tyonek, Alaska",-152.242666666667,61.2718333333333
0.74,"6 km NNW of The Geysers, CA",-122.794998168945,38.8211669921875
2.12,"9 km E of Milpitas, CA",-121.809829711914,37.4486656188965
-0.81,"63 km WNW of Tyonek, Alaska",-152.240166666667,61.2738333333333
2.2,"115 km ESE of McCarthy, Alaska",-141.0677,60.906
0.86,"63 km WNW of Tyonek, Alaska",-152.244666666667,61.2695
0.5,"23 km ENE of Ashford, Washington",-121.75683333333333,46.85333333333333
0.75,"3 km ENE of The Geysers, CA",-122.729835510254,38.7939987182617
1.4,"33 km WNW of Susitna, Alaska",-151.1008,61.6587
1.41,"8 km NE of Grapevine, CA",-118.8808333,35.001
1.15,"14 km S of Searles Valley, CA",-117.4266667,35.6406667
0.19,"63 km WNW of Tyonek, Alaska",-152.242333333333,61.2751666666667
0.6,"48 km ENE of Beatty, Nevada",-116.2236,36.9987
0.44,"19 km WSW of Sitka, Alaska",-135.64,57.0151666666667
2.71,"1 km NW of Lajas, Puerto Rico",-67.0678333333333,18.056
0.94,"8 km WNW of Mojave, CA",-118.259,35.0698333
1.2,"8 km SSE of Salcha, Alaska",-146.8556,64.449
2.5,"6 km S of Indios, Puerto Rico",-66.8176666666667,17.934
0.92,"6 km SSW of Warner Springs, CA",-116.6688333,33.2331667
0.36,"68 km WNW of Beluga, Alaska",-152.291666666667,61.3275
1.47,"19 km ESE of Evanston, Wyoming",-110.748,41.1936666666667
4.8,"137 km ENE of Fangale’ounga, Tonga",-173.0356,-19.5092
0.95,"4 km E of Loma Linda, CA",-117.2206667,34.0431667
0.75,"2 km NW of The Geysers, CA",-122.774833679199,38.7915000915527
2.88,"71 km WNW of Petrolia, CA",-125.122833251953,40.3708343505859
4.4,"Volcano Islands, Japan region",142.6355,25.5929
1.14,"37 km W of Chignik Lake, Alaska",-159.3605,56.2436666666667
1.08,"35 km SE of West Yellowstone, Montana",-110.746833333333,44.4766666666667
0.24,"65 km WNW of Beluga, Alaska",-152.252,61.3221666666667
0.8,"9 km SSW of Idyllwild, CA",-116.7661667,33.6721667
0.01,"76 km W of Salamatof, Alaska",-152.7035,60.5621666666667
1.07,"15 km W of Johannesburg, CA",-117.7926667,35.3496667
4.3,"51 km NNW of Āwash, Ethiopia",39.9904,9.4181
2.1,"3 km NE of Skwentna, Alaska",-151.3478,62.0103
1.06,"15 km S of Salton City, CA",-115.9585,33.1641667
-0.1,"64 km ENE of Pedro Bay, Alaska",-153.075833333333,60.0383333333333
0.79,"15 km ENE of Ridgecrest, CA",-117.5238333,35.6643333
1.03,"2 km SE of Borrego Springs, CA",-116.3633333,33.2436667
1.94,"10 km W of Mona, Utah",-111.977,39.8323333333333
1.12,"13 km NW of The Geysers, CA",-122.876335144043,38.8419990539551
0.65,"9 km SW of Idyllwild, CA",-116.782,33.6835
4.5,"141 km E of Hicks Bay, New Zealand",179.889,-37.7823
0.7,"9 km NNW of Warner Springs, CA",-116.6723333,33.3563333
1.73,"8 km S of Redlands, CA",-117.1723333,33.9841667
1.9,"37 km NNW of Toyah, Texas",-103.98,31.609
2.3,"42 km W of Nanwalek, Alaska",-152.6717,59.3142
0.5,"21 km NNE of Yerington, Nevada",-119.0465,39.1523
0.72,"7 km NW of The Geysers, CA",-122.827667236328,38.8123321533203
1.9,"64 km N of Petersville, Alaska",-150.7108,63.0722
0.98,"7 km NW of The Geysers, CA",-122.822830200195,38.8198318481445
0.94,"2 km NNE of The Geysers, CA",-122.752166748047,38.7949981689453
1.08,"2 km NNW of The Geysers, CA",-122.766334533691,38.7895011901855
1.9,"2 km NNE of Pinnacles, CA",-121.138664245605,36.546501159668
0.92,"11 km W of Johannesburg, CA",-117.7526667,35.3905
3.0,"65 km NNE of Petersville, Alaska",-150.3061,63.0429
4.3,"44 km S of El Rosario, El Salvador",-89.044,13.0922
0.4,"37 km WNW of Indian Springs, Nevada",-116.0844,36.6462
1.7,"17 km NE of Yerington, Nevada",-119.0472,39.1134
1.53,"2 km NNE of The Geysers, CA",-122.753829956055,38.792667388916
0.82,"2 km NNW of The Geysers, CA",-122.765998840332,38.7888336181641
0.53,"6 km ESE of Valle Vista, CA",-116.8355,33.7173333
1.9,"15 km NNE of Morgan Hill, CA",-121.650665283203,37.2691650390625
5.3,"72 km NW of Rabaul, Papua New Guinea",151.6984,-3.7404
0.96,"12 km NW of The Geysers, CA",-122.879165649414,38.8338317871094
6.2,"50 km SSE of La Libertad, El Salvador",-89.1723,13.053
0.01,"63 km ENE of Pedro Bay, Alaska",-153.080166666667,60.0368333333333
0.38,"63 km ENE of Pedro Bay, Alaska",-153.088166666667,60.0315
1.6,"55 km S of Whites City, New Mexico",-104.398,31.677
1.03,"8 km NNW of The Geysers, CA",-122.817832946777,38.8306655883789
2.23,"20 km ESE of Evanston, Wyoming",-110.7505,41.1761666666667
1.2,"11 km NW of Avenal, CA",-120.219833374023,36.076831817627
-0.04,"68 km WNW of Beluga, Alaska",-152.299666666667,61.3093333333333
0.87,"8 km SE of Lincoln, Montana",-112.607166666667,46.8981666666667
2.38,"33 km WNW of Petrolia, CA",-124.678497314453,40.3264999389648
-0.46,"64 km WNW of Tyonek, Alaska",-152.258833333333,61.2835
-0.28,"65 km WNW of Tyonek, Alaska",-152.258166666667,61.2855
2.0,"77 km N of Rachel, Nevada",-115.7596,38.342
1.6,"21 km ESE of Tres Pinos, CA",-121.104499816895,36.72216796875
4.5,"90 km W of Kuqa, China",81.8573,41.6186
1.18,"8 km N of Manhattan, Montana",-111.340166666667,45.9328333333333
0.52,"8 km NNW of The Geysers, CA",-122.816329956055,38.8306655883789
-0.69,"64 km WNW of Beluga, Alaska",-152.233666666667,61.3186666666667
-0.2,"83 km NW of Karluk, Alaska",-155.294,58.1756666666667
1.12,"3 km NW of Cobb, CA",-122.755165100098,38.8370018005371
0.79,"4 km WNW of Cobb, CA",-122.766670227051,38.8333320617676
1.07,"7 km NW of The Geysers, CA",-122.819000244141,38.8133316040039
0.69,"8 km WNW of Cobb, CA",-122.818832397461,38.8386650085449
1.0,"64 km WNW of Beluga, Alaska",-152.2415,61.3086
-0.13,"65 km WNW of Beluga, Alaska",-152.251333333333,61.3148333333333
4.4,"139 km NE of Lospalos, Timor Leste",127.9692,-7.7127
-0.36,"65 km WNW of Beluga, Alaska",-152.247666666667,61.309
0.79,"7 km NW of The Geysers, CA",-122.824996948242,38.813835144043
1.7,"20 km N of Fishhook, Alaska",-149.2081,61.929
-0.45,"84 km NW of Karluk, Alaska",-155.288166666667,58.1863333333333
1.5,"14 km SSW of Point Possession, Alaska",-150.7653,60.7982
4.2,"19 km WNW of Āwash, Ethiopia",40.0109,9.0671
-0.98,"77 km NW of Ninilchik, Alaska",-152.7895,60.4686666666667
2.1,"22 km ENE of Point Possession, Alaska",-150.3347,61.0286
2.3,"36 km WSW of Mentone, Texas",-103.976,31.631
0.56,"54 km ENE of Pedro Bay, Alaska",-153.257,60.0328333333333
1.08,"2 km ENE of The Geysers, CA",-122.734001159668,38.7879981994629
2.57,"11 km WSW of Kailua-Kona, Hawaii",-156.106,19.6143333333333
4.9,"244 km SE of Katsuura, Japan",142.0354,33.4721
2.13,"4 km WSW of Anderson Springs, CA",-122.724830627441,38.7508316040039
1.29,"4 km WSW of Anderson Springs, CA",-122.724670410156,38.7514991760254
4.3,"21 km ENE of Āwash, Ethiopia",40.3386,9.0818
0.58,"8 km S of Idyllwild, CA",-116.7285,33.6726667
2.0,"35 km NE of Paxson, Alaska",-145.0765,63.2918
2.24,"6 km S of Magas Arriba, Puerto Rico",-66.7715,17.962
1.6,"61 km S of Whites City, New Mexico",-104.504,31.63
0.94,"15 km NE of Little Lake, CA",-117.7803333,36.0248333
4.5,"44 km SE of Debre Sīna, Ethiopia",39.9871,9.517
2.3,"60 km W of Happy Valley, Alaska",-152.8056,60.0407
0.1,"85 km NNW of Karluk, Alaska",-155.1325,58.2436666666667
0.89,"15 km NE of Little Lake, CA",-117.7795,36.0245
4.5,"26 km NW of Āwash, Ethiopia",40.0129,9.1637
0.74,"2 km WNW of Toston, Montana",-111.466166666667,46.1815
-0.47,"65 km WNW of Beluga, Alaska",-152.236166666667,61.325
1.9,"26 km NW of Tatitlek, Alaska",-147.0874,61.0024
2.13,"7 km E of Ocotillo, CA",-115.9231667,32.726
1.8,"37 km NNE of Chase, Alaska",-149.7336,62.7413
-0.65,"63 km ENE of Pedro Bay, Alaska",-153.062,60.0158333333333
-0.25,"66 km WNW of Beluga, Alaska",-152.259,61.3275
1.5,"61 km SSW of Whites City, New Mexico",-104.589,31.65
2.0,"50 km ESE of Pedro Bay, Alaska",-153.2408,59.6598
2.2,"31 km ESE of Cantwell, Alaska",-148.3872,63.2643
0.71,"8 km SE of Lincoln, Montana",-112.594333333333,46.904
0.77,"2 km N of The Geysers, CA",-122.757499694824,38.7939987182617
-0.77,"62 km WNW of Beluga, Alaska",-152.190833333333,61.31
0.4,"65 km WNW of Beluga, Alaska",-152.2465,61.329
0.53,"9 km NW of The Geysers, CA",-122.842666625977,38.8228340148926
0.83,"5 km SW of Purcell, Oklahoma",-97.4045,34.977
3.83,"85 km NNE of Cruz Bay, U.S. Virgin Islands",-64.455,19.035
-0.77,"65 km WNW of Beluga, Alaska",-152.234833333333,61.3205
0.92,"7 km NNW of The Geysers, CA",-122.80933380127,38.8240013122559
5.1,"46 km ENE of Pondaguitan, Philippines",126.5819,6.481
1.8,"23 km WNW of Fishhook, Alaska",-149.6217,61.8544
2.19,"4 km S of Guánica, Puerto Rico",-66.9003333333333,17.9333333333333
-0.49,"65 km WNW of Beluga, Alaska",-152.239666666667,61.3248333333333
-0.19,"65 km WNW of Beluga, Alaska",-152.240333333333,61.3253333333333
0.41,"72 km WNW of Beluga, Alaska",-152.342166666667,61.3706666666667
-0.27,"65 km WNW of Beluga, Alaska",-152.242,61.332
-0.54,"65 km WNW of Beluga, Alaska",-152.243166666667,61.3271666666667
0.7,"64 km WNW of Beluga, Alaska",-152.2281,61.3176
0.7,"64 km WNW of Beluga, Alaska",-152.2284,61.3182
-0.37,"65 km WNW of Beluga, Alaska",-152.242833333333,61.3253333333333
0.04,"65 km WNW of Beluga, Alaska",-152.241666666667,61.3313333333333
1.6,"64 km WNW of Beluga, Alaska",-152.2466,61.3002
1.4,"26 km SSE of Mina, Nevada",-117.9709,38.1745
1.7,"78 km N of Rachel, Nevada",-115.8102,38.3487
0.75,"7 km NW of The Geysers, CA",-122.828834533691,38.8115005493164
3.27,"90 km NNW of San Antonio, Puerto Rico",-67.3653333333333,19.2678333333333
3.7,"106 km NE of Wailua, Hawaii",-155.5375,21.6255
1.42,"2 km NW of Kenilworth, Utah",-110.830833333333,39.7053333333333
-0.51,"65 km WNW of Beluga, Alaska",-152.246,61.3171666666667
3.6,"80 km N of Rachel, Nevada",-115.8268,38.3628
0.22,"66 km WNW of Beluga, Alaska",-152.2555,61.335
1.5,"18 km SE of Eureka Roadhouse, Alaska",-146.9074,61.8275
-0.03,"65 km WNW of Beluga, Alaska",-152.262333333333,61.2993333333333
1.11,"56 km SW of Lima, Montana",-113.011,44.2216666666667
0.51,"6 km NW of The Geysers, CA",-122.823333740234,38.8036651611328
2.03,"24 km E of Honaunau-Napoopoo, Hawaii",-155.634333333333,19.4175
1.73,"8 km NNW of Healdsburg, CA",-122.910331726074,38.6790008544922
1.72,"14 km N of Leon, Oklahoma",-97.40683333,34.0065
4.2,"44 km ESE of Khorugh, Tajikistan",72.011,37.3261
-0.4,"66 km WNW of Beluga, Alaska",-152.255666666667,61.3266666666667
1.07,"6 km NNE of Borrego Springs, CA",-116.3428333,33.306
1.2,"44 km SSW of Glacier View, Alaska",-148.0203,61.4523
0.85,"7 km WSW of Corona, CA",-117.6413333,33.8558333
0.59,"6 km WSW of Corona, CA",-117.6348333,33.8583333
0.56,"6 km WSW of Corona, CA",-117.632,33.8513333
2.16,"10 km W of Petrolia, CA",-124.394668579102,40.2976684570312
-0.43,"66 km WNW of Beluga, Alaska",-152.26,61.3315
2.33,"10 km NE of Pāhala, Hawaii",-155.404006958008,19.2696666717529
0.8,"38 km SSE of Goldfield, Nevada",-117.137,37.3698
0.7,"18 km NE of Yerington, Nevada",-119.0024,39.0954
1.5,"38 km W of Nikiski, Alaska",-151.9989,60.7241
0.86,"4 km NNW of The Geysers, CA",-122.783500671387,38.8088340759277
1.5,"6 km SE of Point MacKenzie, Alaska",-149.8877,61.3224
0.06,"66 km WNW of Beluga, Alaska",-152.254833333333,61.3281666666667
1.1,"20 km NE of Yerington, Nevada",-119.0063,39.1223
0.62,"10 km NW of The Geysers, CA",-122.854164123535,38.8221664428711
1.8,"63 km WNW of Beluga, Alaska",-152.2219,61.3084
4.8,Fiji region,-178.6172,-20.9172
1.7,"58 km ENE of Susitna North, Alaska",-148.8116,62.3632
4.8,"21 km NW of Port-Vila, Vanuatu",168.1772,-17.5886
0.71,"7 km ESE of Valle Vista, CA",-116.8243333,33.7141667
-0.62,"78 km W of Tyonek, Alaska",-152.566,61.2021666666667
0.67,"43 km E of Condon, Montana",-113.145833333333,47.5923333333333
0.65,"10 km S of Idyllwild, CA",-116.7073333,33.6506667
-0.33,"71 km WNW of Beluga, Alaska",-152.328833333333,61.36
-0.36,"71 km WNW of Beluga, Alaska",-152.324,61.3678333333333
0.79,"4 km N of Fontana, CA",-117.462,34.1345
0.36,"7 km N of Kings Point, Montana",-114.1325,47.8336666666667
4.5,"222 km ENE of Levuka, Fiji",-178.6916,-17.4325
0.58,"12 km SSE of Anza, CA",-116.618,33.4573333
1.02,"25 km W of Coso Junction, CA",-118.2248333,36.082
0.75,"5 km SE of Ontario, CA",-117.5898333,34.0246667
-0.13,"68 km WNW of Beluga, Alaska",-152.3075,61.3168333333333
2.2,"55 km NW of Toyah, Texas",-104.201,31.667
0.8,"8 km NW of The Geysers, CA",-122.826332092285,38.8213348388672
1.7,"36 km NW of Toyah, Texas",-104.024,31.579
-0.39,"77 km WNW of Tyonek, Alaska",-152.537833333333,61.214
1.61,"56 km WSW of Adak, Alaska",-177.389666666667,51.6853333333333
1.04,"4 km NW of Cobb, CA",-122.755332946777,38.8436660766602
4.4,"234 km WNW of Houma, Tonga",-177.3883,-20.3617
2.1,"82 km NW of Skwentna, Alaska",-152.3932,62.5686
1.7,"57 km NW of Toyah, Texas",-104.274,31.625
4.8,"117 km SSE of Hihifo, Tonga",-173.2135,-16.8537
0.7,"19 km NNE of Yerington, Nevada",-119.0641,39.1438
0.79,"14 km WSW of El Centro, CA",-115.702,32.7611667
0.8,"16 km W of El Centro, CA",-115.73,32.7751667
1.14,"16 km W of El Centro, CA",-115.7278333,32.7711667
0.94,"16 km W of El Centro, CA",-115.7313333,32.7733333
0.96,"14 km W of El Centro, CA",-115.7073333,32.772
4.4,"21 km SSE of Siavonga, Zambia",28.7886,-16.7164
1.5,"25 km ESE of Susitna North, Alaska",-149.3922,62.0905
0.94,"16 km N of Borrego Springs, CA",-116.3753333,33.3998333
-0.39,"69 km WNW of Beluga, Alaska",-152.315,61.323
0.3,"67 km WNW of Beluga, Alaska",-152.2629,61.3623
1.96,"10 km NE of Ocotillo Wells, CA",-116.0503333,33.1985
1.2,"25 km NE of Yerington, Nevada",-118.9976,39.1706
1.32,"7 km NW of The Geysers, CA",-122.824165344238,38.8144989013672
4.2,"51 km NW of Pārūn, Afghanistan",70.5932,35.8003
0.83,"65 km WNW of Beluga, Alaska",-152.253166666667,61.3145
1.9,"4 km ESE of Ontario, CA",-117.5865,34.0358333
1.8,"8 km WNW of Happy Valley, Alaska",-151.871,59.969
1.0,"16 km NE of Yerington, Nevada",-119.0204,39.0885
1.61,"19 km NNW of Leadore, Idaho",-113.423666666667,44.8525
1.59,"16 km NNE of Barstow, CA",-116.9795,35.0368333
-0.55,"63 km WNW of Tyonek, Alaska",-152.2375,61.2695
-0.24,"66 km WNW of Tyonek, Alaska",-152.285333333333,61.3006666666667
1.03,"7 km NW of The Geysers, CA",-122.811332702637,38.8194999694824
0.89,"6 km NW of The Geysers, CA",-122.814834594727,38.8106651306152
0.28,"4 km NNW of The Geysers, CA",-122.780166625977,38.8066673278809
0.98,"9 km SSE of Dibble, Oklahoma",-97.58766667,34.95283333
1.7,"7 km N of Point Possession, Alaska",-150.6956,60.991
4.6,"12 km ESE of Metahāra, Ethiopia",40.0263,8.8597
2.3,"79 km N of Karluk, Alaska",-154.216,58.2753
0.71,"66 km WNW of Tyonek, Alaska",-152.284833333333,61.2978333333333
2.8,"44 km WNW of Petrolia, CA",-124.800666809082,40.3964996337891
5.3,"8 km E of Lakatoro, Vanuatu",167.4963,-16.1112
1.39,"12 km NNE of Indio, CA",-116.144,33.8108333
1.09,"11 km SE of Ocotillo Wells, CA",-116.0375,33.0831667
1.08,"5 km WNW of Cobb, CA",-122.775497436523,38.8271675109863
0.16,"70 km WNW of Beluga, Alaska",-152.315,61.3521666666667
0.4,"70 km WNW of Beluga, Alaska",-152.3167,61.3442
0.9,"70 km WNW of Beluga, Alaska",-152.317,61.3448
0.81,"5 km WNW of Cobb, CA",-122.778503417969,38.8289985656738
1.4,"11 km ESE of Smith, Nevada",-119.2129,38.757
-0.36,"70 km WNW of Beluga, Alaska",-152.3275,61.3306666666667
2.3,"5 km W of Rotan, Texas",-100.529,32.854
1.03,"16 km W of El Centro, CA",-115.7258333,32.7726667
-0.94,"64 km WNW of Tyonek, Alaska",-152.256166666667,61.2766666666667
1.21,"4 km SSE of The Geysers, CA",-122.727836608887,38.7543334960938
1.6,"34 km WNW of Ninilchik, Alaska",-152.2498,60.1501
1.8,"50 km ENE of Chase, Alaska",-149.1884,62.6259
1.9,"66 km NNE of Petersville, Alaska",-150.4954,63.0833
1.9,"16 km E of Nikiski, Alaska",-150.9872,60.704
-0.1,"42 km WNW of Indian Springs, Nevada",-116.1091,36.7192
5.0,"31 km N of Āwash, Ethiopia",40.1391,9.2646
1.2,"62 km WNW of Happy Valley, Alaska",-152.7935,60.1393
1.07,"5 km NW of The Geysers, CA",-122.796501159668,38.8059997558594
2.32,"8 km SE of Wakita, Oklahoma",-97.83916667,36.8385
0.86,"4 km NNW of Fontana, CA",-117.482,34.128
2.63,"13 km W of Puerto Real, Puerto Rico",-67.312,18.0683333333333
1.0,"15 km NE of Yerington, Nevada",-119.0209,39.0678
1.6,"16 km NE of Yerington, Nevada",-119.0185,39.0774
2.6,"57 km E of Port Alsworth, Alaska",-153.2859,60.2017
